"year","activity","sex","age_group","hours"
1982,"work","female","25-54",20.4901375162789
1982,"work","female","55-64",12.7734971460153
1982,"work","female","65+",1.86935851962909
1982,"work","male","10-13",0
1982,"work","male","14+",25.9359074763549
1982,"work","male","14-17",3.73153658015831
1982,"work","male","18-24",24.8179486001344
1982,"work","male","25-54",35.2852006273909
1982,"work","male","55-64",25.6438791930015
1982,"work","male","65+",4.94658137358427
1983,"work","all","10-13",0
1983,"work","all","14+",20.4292213035107
1983,"work","all","14-17",3.05269134928845
1983,"work","all","18-24",21.2606386300297
1983,"work","all","25-54",28.2287527733862
1983,"work","all","55-64",18.9087345586985
1983,"work","all","65+",3.18587242629067
1983,"work","female","10-13",0
1983,"work","female","14+",15.3349314507234
1983,"work","female","14-17",2.81791465352297
1983,"work","female","18-24",18.4393270852899
1983,"work","female","25-54",21.2550030869609
1983,"work","female","55-64",13.1576673520012
1983,"work","female","65+",1.88396723173303
1983,"work","male","10-13",0
1983,"work","male","14+",25.9826534671813
1983,"work","male","14-17",3.2781450691771
1983,"work","male","18-24",24.101888503078
1983,"work","male","25-54",35.5162943408914
1983,"work","male","55-64",25.4337842471278
1983,"work","male","65+",5.06590449448888
1984,"work","all","10-13",0
1984,"work","all","14+",21.3456961703826
1984,"work","all","14-17",3.39558123502311
1984,"work","all","18-24",22.6961110752699
1984,"work","all","25-54",29.4865249767405
1984,"work","all","55-64",19.1264741966586
1984,"work","all","65+",2.95751081762675
1984,"work","female","10-13",0
1984,"work","female","14+",15.9736892143716
1984,"work","female","14-17",2.9428168374284
1984,"work","female","18-24",19.2755950569096
1984,"work","female","25-54",22.1586872282578
1984,"work","female","55-64",13.5545942627366
1984,"work","female","65+",1.86877385734196
1984,"work","male","10-13",0
1984,"work","male","14+",27.1950919926103
1984,"work","male","14-17",3.82960161158264
1984,"work","male","18-24",26.1294933669852
1984,"work","male","25-54",37.129883340864
1984,"work","male","55-64",25.4388488072715
1984,"work","male","65+",4.53047415776162
1985,"work","all","10-13",0
1985,"work","all","14+",21.6462445670312
1985,"work","all","14-17",3.69449427919079
1985,"work","all","18-24",23.0415699594871
1985,"work","all","25-54",29.8727667785954
1985,"work","all","55-64",19.3262146950371
1985,"work","all","65+",2.86268382352279
1985,"work","female","10-13",0
1985,"work","female","14+",16.3967232021091
1985,"work","female","14-17",3.42563585161419
1985,"work","female","18-24",19.9553775708344
1985,"work","female","25-54",22.7822609370052
1985,"work","female","55-64",13.5970029239893
1985,"work","female","65+",1.71329507387769
1985,"work","male","10-13",0
1985,"work","male","14+",27.3554294434506
1985,"work","male","14-17",3.95176764040727
1985,"work","male","18-24",26.1291712178345
1985,"work","male","25-54",37.2551205526562
1985,"work","male","55-64",25.8072065196702
1985,"work","male","65+",4.52407547324866
1986,"work","all","10-13",0
1986,"work","all","14+",21.9929353394751
1986,"work","all","14-17",3.86968899217428
1986,"work","all","18-24",23.4234940692689
1986,"work","all","25-54",30.3866890677941
1986,"work","all","55-64",19.0654570492108
1986,"work","all","65+",2.86682425246649
1986,"work","female","10-13",0
1986,"work","female","14+",16.8619860720145
1986,"work","female","14-17",3.56681060736273
1986,"work","female","18-24",20.4411255764847
1986,"work","female","25-54",23.5329886313621
1986,"work","female","55-64",13.4653588529169
1986,"work","female","65+",1.77922825358791
1986,"work","male","10-13",0
1986,"work","male","14+",27.5679211090157
1986,"work","male","14-17",4.15900378412313
1986,"work","male","18-24",26.3973689627766
1986,"work","male","25-54",37.5098984807782
1986,"work","male","55-64",25.3909994535155
1986,"work","male","65+",4.43965445527316
1987,"work","all","10-13",0
1987,"work","all","14+",22.29092270931
1987,"work","all","14-17",3.93383478763281
1987,"work","all","18-24",23.517439977546
1987,"work","all","25-54",30.720283961273
1987,"work","all","55-64",19.357186711016
1987,"work","all","65+",2.91330209030918
1987,"work","female","10-13",0
1987,"work","female","14+",17.1587578406314
1987,"work","female","14-17",3.68967156424552
1987,"work","female","18-24",20.4821214406122
1987,"work","female","25-54",24.029902313236
1987,"work","female","55-64",13.4100116540865
1987,"work","female","65+",1.79274831769074
1987,"work","male","10-13",0
1987,"work","male","14+",27.8630252442943
1987,"work","male","14-17",4.16665016671339
1987,"work","male","18-24",26.5340857375268
1987,"work","male","25-54",37.6620436182206
1987,"work","male","55-64",26.0648048369679
1987,"work","male","65+",4.53457382012161
1988,"work","all","10-13",0
1988,"work","all","14+",22.8882808347583
1988,"work","all","14-17",4.16884604828722
1988,"work","all","18-24",23.6913318415226
1988,"work","all","25-54",31.4953620954255
1988,"work","all","55-64",19.5463444317847
1988,"work","all","65+",3.12942855256018
1988,"work","female","10-13",0
1988,"work","female","14+",17.7838779287974
1988,"work","female","14-17",3.94474426918182
1988,"work","female","18-24",20.6810733378369
1988,"work","female","25-54",24.8401700576255
1988,"work","female","55-64",14.034429273418
1988,"work","female","65+",1.98692521089098
1988,"work","male","10-13",0
1988,"work","male","14+",28.42554354206
1988,"work","male","14-17",4.38215232368174
1988,"work","male","18-24",26.6731277996343
1988,"work","male","25-54",38.3896195007249
1988,"work","male","55-64",25.7538276796441
1988,"work","male","65+",4.78325208590809
1989,"work","all","10-13",0
1989,"work","all","14+",23.1959131437197
1989,"work","all","14-17",4.18835385356593
1989,"work","all","18-24",23.5495805813115
1989,"work","all","25-54",31.7777632829393
1989,"work","all","55-64",20.1554227428317
1989,"work","all","65+",3.26297292639385
1989,"work","female","10-13",0
1989,"work","female","14+",18.018465471912
1989,"work","female","14-17",3.92999136997865
1989,"work","female","18-24",20.1068451812322
1989,"work","female","25-54",25.1114664681444
1989,"work","female","55-64",14.771860101267
1989,"work","female","65+",2.16754215932405
1989,"work","male","10-13",0
1989,"work","male","14+",28.8078057024067
1989,"work","male","14-17",4.43383183121983
1989,"work","male","18-24",26.9483936179462
1989,"work","male","25-54",38.6723083102557
1989,"work","male","55-64",26.2093635918332
1989,"work","male","65+",4.84941754651548
1990,"work","all","10-13",0
1990,"work","all","14+",23.0048481524463
1990,"work","all","14-17",3.86703273746247
1990,"work","all","18-24",23.0252439159102
1990,"work","all","25-54",31.5633783737023
1990,"work","all","55-64",19.8322099316079
1990,"work","all","65+",3.25693221748502
1990,"work","female","10-13",0
1990,"work","female","14+",18.1146958950262
1990,"work","female","14-17",3.82093624066149
1990,"work","female","18-24",20.1456438699566
1990,"work","female","25-54",25.2482908638102
1990,"work","female","55-64",14.6576882238272
1990,"work","female","65+",2.22517417972079
1990,"work","male","10-13",0
1990,"work","male","14+",28.300531419099
1990,"work","male","14-17",3.91075207780702
1990,"work","male","18-24",25.8585969019764
1990,"work","male","25-54",38.0839508883692
1990,"work","male","55-64",25.6424480503121
1990,"work","male","65+",4.75187939868903
1991,"work","all","10-13",0
1991,"work","all","14+",22.4786114125027
1991,"work","all","14-17",3.23855550607975
1991,"work","all","18-24",21.7563440463512
1991,"work","all","25-54",30.9391316893247
1991,"work","all","55-64",19.9834635319304
1991,"work","all","65+",3.13196184801012
1991,"work","female","10-13",0
1991,"work","female","14+",17.9052393274258
1991,"work","female","14-17",3.13885542008814
1991,"work","female","18-24",19.081288486598
1991,"work","female","25-54",25.1595617371991
1991,"work","female","55-64",14.7803374669361
1991,"work","female","65+",2.1176282904655
1991,"work","male","10-13",0
1991,"work","male","14+",27.4283885577955
1991,"work","male","14-17",3.33311712367582
1991,"work","male","18-24",24.3872789429766
1991,"work","male","25-54",36.9069809119455
1991,"work","male","55-64",25.8127469849713
1991,"work","male","65+",4.59535773391109
1992,"work","all","10-13",0
1992,"work","all","14+",22.1253456103038
1992,"work","all","14-17",2.72169691491546
1992,"work","all","18-24",21.1344873506946
1992,"work","all","25-54",30.564704770244
1992,"work","all","55-64",19.6078565827168
1992,"work","all","65+",3.0900913800004
1992,"work","female","10-13",0
1992,"work","female","14+",17.8230961068785
1992,"work","female","14-17",2.61677764439048
1992,"work","female","18-24",18.9082345278314
1992,"work","female","25-54",25.1359694951586
1992,"work","female","55-64",14.7450204528708
1992,"work","female","65+",1.98574832451292
1992,"work","male","10-13",0
1992,"work","male","14+",26.7789559939555
1992,"work","male","14-17",2.82121186179886
1992,"work","male","18-24",23.3230623739362
1992,"work","male","25-54",36.1715019871097
1992,"work","male","55-64",25.0436791115594
1992,"work","male","65+",4.67652298460729
1993,"work","all","10-13",0
1993,"work","all","14+",22.4164955126537
1993,"work","all","14-17",2.72414091503055
1993,"work","all","18-24",21.5376448950104
1993,"work","all","25-54",30.9393952174451
1993,"work","all","55-64",20.3852247338766
1993,"work","all","65+",2.81217366922259
1993,"work","female","10-13",0
1993,"work","female","14+",18.0549355534555
1993,"work","female","14-17",2.50418579242368
1993,"work","female","18-24",18.8725459317439
1993,"work","female","25-54",25.4831108637879
1993,"work","female","55-64",15.384533812515
1993,"work","female","65+",1.9210365414033
1993,"work","male","10-13",0
1993,"work","male","14+",27.1311218440789
1993,"work","male","14-17",2.9327728757976
1993,"work","male","18-24",24.1564961219549
1993,"work","male","25-54",36.5755663710164
1993,"work","male","55-64",25.9625779307699
1993,"work","male","65+",4.08685445113906
1994,"work","all","10-13",0
1994,"work","all","14+",22.7629339106895
1994,"work","all","14-17",3.07164850975498
1994,"work","all","18-24",22.6410366932984
1994,"work","all","25-54",31.3725710019319
1994,"work","all","55-64",19.6542926375457
1994,"work","all","65+",3.06541337320761
1994,"work","female","10-13",0
1994,"work","female","14+",18.2745859346127
1994,"work","female","14-17",2.91604002103017
1994,"work","female","18-24",19.7370215941299
1994,"work","female","25-54",25.5989696017329
1994,"work","female","55-64",15.5518654315618
1994,"work","female","65+",2.03454735195981
1994,"work","male","10-13",0
1994,"work","male","14+",27.610293750147
1994,"work","male","14-17",3.21925102620304
1994,"work","male","18-24",25.4934191332675
1994,"work","male","25-54",37.3374474398374
1994,"work","male","55-64",24.2194862391243
1994,"work","male","65+",4.53366972746905
1995,"work","all","10-13",0
1995,"work","all","14+",22.8472051178564
1995,"work","all","14-17",3.46668473480385
1995,"work","all","18-24",23.0092339767286
1995,"work","all","25-54",31.2904212865598
1995,"work","all","55-64",20.2133594774313
1995,"work","all","65+",3.06629546827286
1995,"work","female","10-13",0
1995,"work","female","14+",18.1901025845228
1995,"work","female","14-17",3.15534176396001
1995,"work","female","18-24",19.6844796887258
1995,"work","female","25-54",25.4069647260767
1995,"work","female","55-64",15.6663856260304
1995,"work","female","65+",1.9967863041706
1995,"work","male","10-13",0
1995,"work","male","14+",27.8728003941824
1995,"work","male","14-17",3.76201861584784
1995,"work","male","18-24",26.273463549176
1995,"work","male","25-54",37.3697278326756
1995,"work","male","55-64",25.2618160423285
1995,"work","male","65+",4.58310177732406
1996,"work","all","10-13",0
1996,"work","all","14+",22.8573465868941
1996,"work","all","14-17",3.49829248077455
1996,"work","all","18-24",22.6428669159536
1996,"work","all","25-54",31.2970941425628
1996,"work","all","55-64",20.4782998716274
1996,"work","all","65+",3.20355483347181
1996,"work","female","10-13",0
1996,"work","female","14+",18.4575474492439
1996,"work","female","14-17",3.50031832127356
1996,"work","female","18-24",19.6045796795717
1996,"work","female","25-54",25.8189364776585
1996,"work","female","55-64",15.9053276038398
1996,"work","female","65+",1.99460134602113
1996,"work","male","10-13",0
1996,"work","male","14+",27.6009878183205
1996,"work","male","14-17",3.49637074710429
1996,"work","male","18-24",25.6245609671632
1996,"work","male","25-54",36.958438531611
1996,"work","male","55-64",25.5441255988144
1996,"work","male","65+",4.91083314601415
1997,"work","all","10-13",0
1997,"work","all","14+",23.2190081048851
1997,"work","all","14-17",3.50668599924959
1997,"work","all","18-24",22.6782579935755
1997,"work","all","25-54",31.8153055704074
1997,"work","all","55-64",21.1885687594277
1997,"work","all","65+",3.1590769743268
1997,"work","female","10-13",0
1997,"work","female","14+",18.8500048878454
1997,"work","female","14-17",3.48071424361694
1997,"work","female","18-24",20.0534910848869
1997,"work","female","25-54",26.2232609924247
1997,"work","female","55-64",16.9739441332505
1997,"work","female","65+",2.01304339147829
1997,"work","male","10-13",0
1997,"work","male","14+",27.9245666887926
1997,"work","male","14-17",3.53132386099374
1997,"work","male","18-24",25.2530310084339
1997,"work","male","25-54",37.5953370740073
1997,"work","male","55-64",25.8468288815962
1997,"work","male","65+",4.77062899186274
1998,"work","all","10-13",0
1998,"work","all","14+",23.1663969018947
1998,"work","all","14-17",3.88723990677908
1998,"work","all","18-24",22.5955058688601
1998,"work","all","25-54",31.6991696685269
1998,"work","all","55-64",21.2686009660533
1998,"work","all","65+",3.04534212879786
1998,"work","female","10-13",0
1998,"work","female","14+",18.8659953553328
1998,"work","female","14-17",3.74475725437958
1998,"work","female","18-24",20.0038827677394
1998,"work","female","25-54",26.1091044763088
1998,"work","female","55-64",17.2356045115431
1998,"work","female","65+",2.17510607249317
1998,"work","male","10-13",0
